-0.647237,0.761936,-0.023183,-0.891797
-0.762266,-0.646684,0.027386,1.002577
0.005875,0.035397,0.999356,0.000166
0.000000,0.000000,0.000000,1.000000
-0.023558,0.997621,-0.064794,-1.091495
-0.994843,-0.016997,0.099997,0.779770
0.098658,0.066815,0.992876,-0.137749
0.000000,0.000000,0.000000,1.000000
-0.035946,0.999328,-0.007194,-1.103196
-0.999253,-0.036044,-0.013929,0.477233
-0.014179,0.006688,0.999877,0.037185
0.000000,0.000000,0.000000,1.000000
-0.073504,0.996536,-0.038896,-1.109305
-0.997293,-0.073529,0.000786,0.098244
-0.002077,0.038849,0.999243,-0.027298
0.000000,0.000000,0.000000,1.000000
0.045023,0.996607,-0.068907,-1.079884
-0.996561,0.049610,0.066368,-0.356192
0.069561,0.065682,0.995413,-0.037537
0.000000,0.000000,0.000000,1.000000
0.705975,0.708085,-0.014686,-1.073183
-0.708234,0.705753,-0.017824,-0.785599
-0.002256,0.022984,0.999733,-0.063573
0.000000,0.000000,0.000000,1.000000
0.997105,0.062840,0.042806,-0.783772
-0.063022,0.998008,0.002918,-1.060482
-0.042538,-0.005608,0.999079,0.031787
0.000000,0.000000,0.000000,1.000000
0.995455,0.052880,-0.079198,-0.439430
-0.050800,0.998315,0.028047,-1.030983
0.080548,-0.023896,0.996464,0.018432
0.000000,0.000000,0.000000,1.000000
0.997060,0.048156,0.059597,-0.025295
-0.050885,0.997683,0.045166,-1.076001
-0.057284,-0.048066,0.997200,0.084171
0.000000,0.000000,0.000000,1.000000
0.992772,-0.094985,0.073364,0.428041
0.101300,0.990974,-0.087794,-1.084358
-0.064362,0.094591,0.993433,-0.151744
0.000000,0.000000,0.000000,1.000000
0.681811,-0.705999,0.191569,0.810686
0.715547,0.698081,0.025982,-1.015291
-0.152074,0.119362,0.981135,-0.117377
0.000000,0.000000,0.000000,1.000000
0.062681,-0.996516,-0.055014,1.081371
0.997955,0.061890,0.015970,-0.794738
-0.012509,-0.055902,0.998358,0.066632
0.000000,0.000000,0.000000,1.000000
0.003440,-0.997230,-0.074298,1.102363
0.999295,0.006206,-0.037035,-0.407388
0.037394,-0.074118,0.996548,0.063316
0.000000,0.000000,0.000000,1.000000
-0.039337,-0.999183,-0.009295,1.064153
0.999226,-0.039339,0.000051,0.031919
-0.000416,-0.009286,0.999957,0.016059
0.000000,0.000000,0.000000,1.000000
-0.102729,-0.991704,-0.077261,1.086320
0.988079,-0.110690,0.106998,0.440660
-0.114662,-0.065348,0.991253,0.042630
0.000000,0.000000,0.000000,1.000000
-0.653207,-0.757105,-0.010612,1.124979
0.757173,-0.653079,-0.013265,0.715252
0.003112,-0.016699,0.999856,0.037078
0.000000,0.000000,0.000000,1.000000
-0.998372,-0.021808,0.052711,0.794714
0.023251,-0.999367,0.026924,1.101150
0.052091,0.028106,0.998247,-0.074147
0.000000,0.000000,0.000000,1.000000
-0.999094,0.009229,-0.041541,0.395706
-0.011340,-0.998642,0.050853,1.135662
-0.041015,0.051278,0.997842,-0.020559
0.000000,0.000000,0.000000,1.000000
-0.998588,0.048466,-0.021760,-0.065422
-0.048100,-0.998697,-0.017041,1.125736
-0.022558,-0.015970,0.999618,0.044706
0.000000,0.000000,0.000000,1.000000
-0.992346,-0.122294,-0.017105,-0.171534
0.120838,-0.990241,0.069439,1.167448
-0.025430,0.066841,0.997440,-0.077301
0.000000,0.000000,0.000000,1.000000
-0.708392,0.705269,-0.027844,-0.822038
-0.703690,-0.708768,-0.049682,1.060196
-0.054774,-0.015601,0.998377,0.018439
0.000000,0.000000,0.000000,1.000000
