0.973990,0.106924,-0.199777
0.176799,0.317762,0.931541
-0.694354,0.003055,-0.719627
-0.531493,0.378712,-0.757689
0.323891,0.299550,-0.897421
0.709302,0.478403,-0.517708
-0.201126,0.117313,-0.972515
-0.775588,0.549773,-0.310182
0.173641,0.371163,-0.912188
-0.996325,0.041564,-0.074893
-0.514461,0.178241,-0.838785
0.644735,0.135046,-0.752382
0.317077,0.048198,-0.947174
0.296798,0.104599,-0.949195
0.708388,0.358826,-0.607809
-0.725337,0.272685,-0.632084
0.865548,0.109138,-0.488789
0.928478,0.307468,-0.208305
-0.173541,0.261093,-0.949586
0.587190,0.572860,-0.571873
-0.354006,0.343456,-0.869895
0.278928,0.167424,-0.945605
0.645423,0.053773,-0.761930
0.787383,0.615417,-0.035901
0.123635,0.003787,-0.992320
0.298782,0.395104,-0.868690
-0.228227,0.008306,-0.973573
-0.688480,0.532093,-0.492822
0.927550,0.342811,-0.148766
-0.558430,0.377243,-0.738812
-0.040178,0.239945,-0.969955
0.810755,0.314968,-0.493428
0.437589,0.801503,-0.407565
0.813481,0.142821,-0.563782
-0.243587,0.092452,-0.965463
0.884706,0.226802,-0.407254
0.939225,0.060207,-0.337981
0.369454,0.170858,-0.913407
0.037549,0.151373,-0.987763
0.396536,0.160673,-0.903849
0.207700,0.303694,-0.929855
-0.764659,0.181180,-0.618442
0.423697,0.891142,-0.162317
-0.516588,0.214568,-0.828914
0.814581,0.091247,-0.572828
-0.817248,0.287871,-0.499235
0.109431,0.201277,-0.973402
-0.154678,0.359998,-0.920041
0.903550,0.249608,-0.348271
0.721195,0.508082,0.470882
-0.914551,0.048189,0.401590
-0.340229,0.021002,-0.940108
0.051352,0.003523,-0.998674
0.557810,0.144163,0.817353
-0.237700,0.015689,-0.971212
-0.998792,0.020912,-0.044460
0.901035,0.038525,-0.432033
-0.922733,0.002081,0.385435
0.076836,0.058497,-0.995326
0.868719,0.035254,0.494048
-0.924356,0.009360,-0.381416
0.844565,0.035339,-0.534286
0.303263,0.008025,-0.952873
-0.823859,0.025493,0.566221
0.994903,0.028896,-0.096606
0.364734,0.122053,-0.923078
0.053523,0.281339,0.958114
-0.421974,0.025017,-0.906263
-0.148872,0.016592,-0.988717
0.655512,0.026716,-0.754712
-0.353175,0.110220,0.929042
-0.885545,0.303827,-0.351425
0.962366,0.002438,-0.271744
0.914317,0.384523,-0.127151
0.617053,0.309957,0.723307
0.072582,0.496828,0.864809
0.949327,0.119184,0.290814
0.624966,0.545944,-0.557999
0.707914,0.383709,0.592980
0.484385,0.038852,-0.873992
0.977057,0.185420,-0.104782
0.323039,0.140558,0.935889
0.676015,0.051652,0.735076
0.679399,0.110726,0.725366
0.158955,0.369703,0.915452
0.899264,0.273277,-0.341531
-0.034811,0.113718,0.992903
-0.309990,0.314848,0.897094
0.917547,0.271045,0.290933
0.178385,0.602507,0.777923
0.931602,0.350573,0.095999
0.684612,0.171370,0.708477
0.330943,0.054911,0.942052
-0.443820,0.646296,0.620746
0.806182,0.004622,0.591650
0.603894,0.408402,0.684485
0.962832,0.008757,0.269959
0.748576,0.535160,-0.391457
-0.370836,0.353376,0.858840
0.909134,0.383943,-0.161441
0.868003,0.245657,0.431535
0.006879,0.322300,0.946613
0.102113,0.834597,0.541314
0.065371,0.147998,0.986825
0.963034,0.092539,0.252986
-0.121411,0.237303,0.963819
-0.215683,0.065750,0.974247
0.608279,0.174884,0.774217
0.842631,0.155965,0.515410
0.586904,0.164819,0.792703
0.705771,0.312874,0.635608
0.905971,0.183694,-0.381410
-0.249626,0.951688,0.178821
0.974324,0.216714,-0.061057
0.076651,0.093577,0.992657
0.824183,0.286654,-0.488417
0.794383,0.208315,0.570579
0.877319,0.369593,0.306126
-0.176814,0.257430,0.949983
