-0.844832,-0.119686,0.077083,0.515744
-0.667472,0.653015,0.137286,0.330461
0.787714,0.439416,-0.001503,0.431761
0.460699,0.506344,0.383700,0.619796
0.137853,-0.665826,0.446175,0.581894
-0.610161,-0.282420,0.485186,0.559050
0.774811,-0.223944,0.184844,0.561561
0.198403,0.761305,0.412304,0.459408
0.241494,-0.453198,0.565393,0.645464
-0.110668,0.849904,0.001430,0.515183
0.091998,0.644195,0.127882,0.748462
-0.350731,-0.720852,0.186545,0.567944
-0.357276,0.178664,0.052402,0.915252
0.140893,-0.651159,0.174011,0.725163
-0.463402,-0.632039,0.432073,0.446204
0.709550,0.509403,0.298607,0.384553
-0.738734,-0.316930,0.105702,0.585367
-0.810041,-0.303800,0.285261,0.412511
0.404838,0.133200,0.347406,0.835268
-0.554693,-0.011557,0.502814,0.662842
0.631306,0.163487,0.469561,0.595178
0.307353,-0.768914,0.244000,0.504746
-0.297737,-0.814324,0.085514,0.490833
-0.679794,0.392485,0.248700,0.567437
0.488620,-0.604494,0.003918,0.629145
0.073961,-0.534681,0.576255,0.613657
0.825819,-0.224187,0.014523,0.517255
0.316951,0.656449,0.485907,0.482193
-0.840013,-0.084318,0.258784,0.469360
0.451243,0.535705,0.377071,0.605984
0.573934,-0.341290,0.369031,0.646481
-0.561567,-0.642951,0.370819,0.365719
-0.530748,0.216823,0.569789,0.588758
-0.608551,-0.614024,0.156766,0.477561
0.833243,-0.216325,0.128227,0.492410
-0.774873,-0.209617,0.200190,0.561744
-0.815476,-0.122913,0.051957,0.563198
0.206911,-0.843188,0.250245,0.428485
0.596397,-0.552579,0.232416,0.533807
0.137951,-0.823913,0.239704,0.494651
0.322025,-0.605946,0.460613,0.562997
0.738247,0.524452,0.195250,0.376590
-0.508619,0.587569,0.152785,0.610513
0.821339,0.205817,0.268660,0.459199
-0.552862,-0.709673,0.101290,0.424792
0.576089,0.663230,0.258287,0.401914
0.488860,-0.594045,0.324401,0.550355
0.651967,-0.201083,0.517990,0.515936
-0.782413,-0.333071,0.239607,0.468489
-0.771894,0.381609,0.245658,0.445204
0.343763,0.938519,0.029532,0.000000
0.904298,-0.425001,0.037852,0.000000
0.672851,-0.739691,-0.005011,0.000000
-0.972545,0.183454,0.143170,0.001788
0.854910,-0.518216,0.012381,0.000000
0.737045,0.675734,0.011516,0.000000
-0.332376,-0.942600,0.022189,0.023214
0.382792,0.923778,0.008242,0.006051
0.641873,-0.763362,0.072642,0.000000
-0.965423,-0.255301,0.051693,0.000000
0.929890,0.367760,0.006017,0.004524
-0.232721,-0.971746,0.039365,0.000881
0.454501,-0.890599,0.011902,0.000000
0.194024,0.980900,0.013243,0.000000
-0.639474,-0.767788,0.039574,0.000000
0.389617,-0.912230,0.126601,0.000000
-0.693832,0.662090,0.282958,0.012994
0.940285,-0.338649,0.033149,0.009067
0.796750,-0.604227,0.007054,0.000000
0.069699,-0.997472,0.008806,0.000000
